DATETIME,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS10M,CLRSKY_SFC_SW_DWN,T2M,ALLSKY_SFC_LW_DWN,PS,RH2M,ALLSKY_SFC_SW_DIFF,PRECTOTCORR,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DWN_W,CLRSKY_SFC_SW_DWN_W,ALLSKY_SFC_SW_DIFF_W,ALLSKY_SFC_SW_DNI_W,pv_production_kwh,CELL_TEMP_C,TEMP_DERATE,POA_IRRADIANCE,AC_POWER_KW,hour,month,clearness_ratio
2023-04-12 08:00:00,2023,4,12,8,393.7,4.51,394.08,16.71,311.15,101.13,61.42,186.76,0.0,373.59,109361.1986,109466.75424000001,51877.81928,103775.08302,0.465,22.25,1.0124,567.95,0.465,8,4,0.9990331936835322
2023-04-12 09:00:00,2023,4,12,9,555.03,3.94,555.65,17.67,316.98,101.11,61.52,246.93,0.0,418.85,154175.12334,154347.3457,68591.72154000001,116347.31530000002,0.624,29.1,0.9815,785.42,0.624,9,4,0.9988823920050536
2023-04-12 10:00:00,2023,4,12,10,742.05,3.3,742.62,18.54,317.3,101.07,64.93,220.75,0.0,632.3,206125.1649,206283.49836000003,61319.493500000004,175639.0294,0.726,36.78,0.947,948.01,0.726,10,4,0.9992311017329162
2023-04-12 11:00:00,2023,4,12,11,851.65,3.85,853.7,19.05,318.67,101.02,65.48,209.04,0.0,729.87,236569.6337,237139.07860000004,58066.71312,202741.82886,0.79,39.89,0.933,1046.69,0.79,11,4,0.997597519506244
2023-04-12 12:00:00,2023,4,12,12,911.75,5.29,919.22,19.23,320.0,100.96,66.95,159.01,0.0,856.1,253264.0915,255339.09316000002,44169.47978,237805.74580000003,0.801,39.79,0.9335,1060.11,0.801,12,4,0.9918724659249517
2023-04-12 13:00:00,2023,4,12,13,869.7,6.63,870.17,19.1,318.02,100.91,70.14,133.98,0.0,862.78,241583.52660000004,241714.08226,37216.69644,239661.30284000002,0.764,36.33,0.949,994.71,0.764,13,4,0.9994587270777814
2023-04-12 14:00:00,2023,4,12,14,754.08,7.04,758.47,18.94,319.33,100.87,71.55,173.11,0.0,747.11,209466.83424000003,210686.27966000003,48086.149580000005,207530.72158,0.718,31.94,0.9687,915.59,0.718,14,4,0.9942107213064179
2023-04-12 15:00:00,2023,4,12,15,585.6,6.63,586.4,18.78,317.55,100.82,71.42,173.31,0.0,633.82,162666.7968,162889.0192,48141.705180000004,176061.25196000002,0.599,27.14,0.9904,747.3,0.599,15,4,0.9986340405285804
2023-04-12 16:00:00,2023,4,12,16,371.15,5.59,371.58,18.48,318.75,100.8,72.01,164.34,0.0,409.53,103097.30470000001,103216.74924,45650.03652,113758.42434,0.431,21.69,1.0149,524.48,0.431,16,4,0.9988400913932629
2023-04-12 17:00:00,2023,4,12,17,184.38,3.98,184.6,17.97,315.67,100.78,75.12,99.96,0.0,269.38,51216.70764,51277.8188,27766.68888,74827.83764,0.232,17.76,1.0326,277.64,0.232,17,4,0.9988028233866555
2023-04-12 18:00:00,2023,4,12,18,30.83,2.77,30.83,17.25,310.98,100.75,80.29,25.51,0.0,37.47,8563.89574,8563.89574,7086.116780000001,10408.34166,0.046,14.06,1.0492,54.63,0.046,18,4,0.9999675651130355
2023-04-12 19:00:00,2023,4,12,19,0.0,2.5,0.0,16.94,305.98,100.76,80.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19,1.0531,0.0,0.0,19,4,0.0
2023-04-12 20:00:00,2023,4,12,20,0.0,3.07,0.0,16.83,307.67,100.79,78.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.22,1.0575,0.0,0.0,20,4,0.0
2023-04-12 21:00:00,2023,4,12,21,0.0,4.37,0.0,16.77,309.1,100.79,76.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.22,1.0665,0.0,0.0,21,4,0.0
2023-04-12 22:00:00,2023,4,12,22,0.0,5.55,0.0,16.75,309.83,100.76,74.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43,1.0746,0.0,0.0,22,4,0.0
2023-04-12 23:00:00,2023,4,12,23,0.0,6.09,0.0,16.79,310.17,100.73,73.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,1.0781,0.0,0.0,23,4,0.0
2023-04-13 00:00:00,2023,4,13,0,0.0,6.15,0.0,16.87,312.15,100.69,73.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64,1.0781,0.0,0.0,0,4,0.0
2023-04-13 01:00:00,2023,4,13,1,0.0,6.1,0.0,16.89,307.27,100.63,74.15,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,7.74,1.0777,0.0,0.0,1,4,0.0
2023-04-13 02:00:00,2023,4,13,2,0.0,5.82,0.0,16.78,313.1,100.59,76.48,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,8.05,1.0763,0.0,0.0,2,4,0.0
2023-04-13 03:00:00,2023,4,13,3,0.0,5.15,0.0,16.58,310.55,100.56,79.64,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,8.85,1.0727,0.0,0.0,3,4,0.0
2023-04-13 04:00:00,2023,4,13,4,0.0,4.53,0.0,16.39,314.08,100.54,82.22,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.0693,0.0,0.0,4,4,0.0
2023-04-13 05:00:00,2023,4,13,5,0.0,4.13,0.0,16.3,315.73,100.52,83.45,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,10.1,1.067,0.0,0.0,5,4,0.0
2023-04-13 06:00:00,2023,4,13,6,62.65,3.86,71.35,16.49,329.35,100.5,82.86,44.73,0.0,149.12,17402.7917,19819.4603,12425.00994,41422.25536,0.089,12.66,1.0555,104.38,0.089,6,4,0.8780535661728637
2023-04-13 07:00:00,2023,4,13,7,219.7,3.91,268.55,17.17,340.05,100.49,78.78,116.6,0.0,323.39,61027.8266,74597.2819,32388.914800000002,89830.62742,0.274,18.17,1.0307,328.49,0.274,7,4,0.8180941422672043
2023-04-13 08:00:00,2023,4,13,8,419.4,4.24,476.23,17.73,344.35,100.5,74.55,233.71,0.0,375.14,116500.0932,132286.21694,64919.496380000004,104205.63892,0.517,24.48,1.0024,637.45,0.517,8,4,0.8806650554037851
2023-04-13 09:00:00,2023,4,13,9,589.7,5.36,659.12,18.32,354.35,100.52,70.86,336.28,0.01,402.81,163805.68660000002,183089.03536,93411.18584,111891.75618000001,0.719,28.71,0.9833,903.45,0.719,9,4,0.8946763947742524
2023-04-13 10:00:00,2023,4,13,10,619.3,7.16,796.8,18.21,356.4,100.56,72.68,482.21,0.05,169.96,172027.9154,221333.5104,133947.32938,47211.14888000001,0.833,26.82,0.9918,1069.21,0.833,10,4,0.7772329602999997
2023-04-13 11:00:00,2023,4,13,11,578.67,8.78,879.55,17.41,361.33,100.62,82.35,449.76,0.52,93.78,160741.79526,244319.6399,124933.43328000001,26050.02084,0.817,22.32,1.012,998.3,0.817,11,4,0.6579152317489264
2023-04-13 12:00:00,2023,4,13,12,587.83,9.86,875.88,16.72,369.8,100.71,86.28,453.58,1.22,92.0,163286.24174000003,243300.19464000003,125994.54524,25555.576,0.833,20.3,1.0212,1011.03,0.833,12,4,0.6711299822692809
2023-04-13 13:00:00,2023,4,13,13,541.05,11.14,844.03,16.31,369.35,100.81,76.72,413.27,0.78,171.88,150291.7869,234452.96534,114797.31406,47744.48264,0.778,16.51,1.0382,926.64,0.778,13,4,0.641030957393745
2023-04-13 14:00:00,2023,4,13,14,431.75,11.38,754.97,15.52,363.75,100.88,72.84,293.52,0.42,160.57,119930.6515,209714.05666000003,81533.39856,44602.813460000005,0.604,11.94,1.0588,705.61,0.604,14,4,0.5718762707441742
2023-04-13 15:00:00,2023,4,13,15,363.8,10.85,613.33,15.12,348.15,100.9,72.13,297.21,0.13,36.7,101055.63640000002,170369.58074000003,82558.39938,10194.452600000002,0.553,10.21,1.0665,641.1,0.553,15,4,0.5931544304788116
2023-04-13 16:00:00,2023,4,13,16,276.55,10.52,432.35,15.0,339.95,100.93,70.83,199.85,0.02,159.96,76819.5059,120097.31830000001,55513.933300000004,44433.36888,0.404,7.86,1.0771,463.01,0.404,16,4,0.6396423276458248
2023-04-13 17:00:00,2023,4,13,17,140.55,10.41,228.4,15.02,335.9,100.97,68.6,95.43,0.0,179.94,39041.69790000001,63444.495200000005,26508.354540000004,49983.373320000006,0.203,3.8,1.0954,229.59,0.203,17,4,0.6153650815889598
2023-04-13 18:00:00,2023,4,13,18,28.92,10.53,41.45,15.02,323.4,101.01,67.87,24.36,0.0,83.4,8033.339760000001,11513.898100000002,6766.67208,23166.685200000004,0.046,0.13,1.1119,51.65,0.046,18,4,0.6976912499095318
2023-04-13 19:00:00,2023,4,13,19,0.0,10.68,0.0,14.93,299.7,101.06,69.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.09,1.1174,0.0,0.0,19,4,0.0
2023-04-13 20:00:00,2023,4,13,20,0.0,10.84,0.0,14.9,298.17,101.14,70.2,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-1.36,1.1186,0.0,0.0,20,4,0.0
2023-04-13 21:00:00,2023,4,13,21,0.0,10.73,0.0,14.86,296.52,101.19,71.18,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-1.23,1.1181,0.0,0.0,21,4,0.0
2023-04-13 22:00:00,2023,4,13,22,0.0,10.25,0.0,14.79,302.6,101.21,72.47,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.59,1.1151,0.0,0.0,22,4,0.0
2023-04-13 23:00:00,2023,4,13,23,0.0,9.85,0.0,14.7,312.58,101.2,73.85,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,1.1128,0.0,0.0,23,4,0.0
2023-04-14 00:00:00,2023,4,14,0,0.0,9.85,0.0,14.67,312.12,101.18,74.85,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,1.113,0.0,0.0,0,4,0.0
2023-04-14 01:00:00,2023,4,14,1,0.0,9.74,0.0,14.62,304.7,101.14,75.45,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.1125,0.0,0.0,1,4,0.0
2023-04-14 02:00:00,2023,4,14,2,0.0,9.66,0.0,14.63,306.58,101.12,75.68,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.1119,0.0,0.0,2,4,0.0
2023-04-14 03:00:00,2023,4,14,3,0.0,9.72,0.0,14.79,304.08,101.13,75.1,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.21,1.1116,0.0,0.0,3,4,0.0
2023-04-14 04:00:00,2023,4,14,4,0.0,9.47,0.0,15.03,309.08,101.14,75.08,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.82,1.1088,0.0,0.0,4,4,0.0
2023-04-14 05:00:00,2023,4,14,5,0.0,8.86,0.0,15.36,319.88,101.13,75.71,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,2.07,1.1032,0.0,0.0,5,4,0.0
2023-04-14 06:00:00,2023,4,14,6,46.97,8.51,85.6,15.74,332.45,101.13,76.23,38.94,0.13,62.89,13047.232660000001,23777.7968,10816.67532,17469.458420000003,0.074,4.44,1.0925,83.3,0.074,6,4,0.5487085431244962
2023-04-14 07:00:00,2023,4,14,7,187.32,8.97,289.65,16.23,336.85,101.14,76.67,129.68,0.1,173.74,52033.37496,80458.3977,36022.25104,48261.14972000001,0.268,8.63,1.0737,308.31,0.268,7,4,0.6467093156937143
2023-04-14 08:00:00,2023,4,14,8,361.17,9.86,498.25,16.68,350.98,101.17,74.96,203.01,0.07,360.08,100325.08026000002,138402.8885,56391.711780000005,100022.30224,0.469,13.18,1.0532,550.58,0.469,8,4,0.7248756149009234
2023-04-14 09:00:00,2023,4,14,9,541.62,10.1,680.88,16.94,339.12,101.21,74.51,195.01,0.22,554.84,150450.12036,189133.48464,54169.48778,154122.34552000003,0.602,18.72,1.0283,723.57,0.602,9,4,0.7954693992048537
2023-04-14 10:00:00,2023,4,14,10,772.53,9.97,820.1,17.05,322.25,101.24,73.35,159.78,0.6,804.51,214591.83834000002,227805.73780000003,44383.36884,223475.17878000002,0.742,26.24,0.9944,921.61,0.742,10,4,0.9419937300405682
2023-04-14 11:00:00,2023,4,14,11,883.55,9.72,904.58,17.03,318.98,101.27,71.64,161.07,0.51,842.94,245430.7519,251272.42324000003,44741.70246,234150.18732000003,0.817,30.06,0.9772,1033.83,0.817,11,4,0.9767505618623429
2023-04-14 12:00:00,2023,4,14,12,873.72,9.34,924.88,16.97,327.38,101.29,72.01,234.93,0.15,765.47,242700.19416,256911.31664,65258.38554000001,212630.72566000003,0.833,30.26,0.9763,1092.91,0.833,12,4,0.9446836944428527
2023-04-14 13:00:00,2023,4,14,13,837.5,8.91,885.88,16.95,331.02,101.28,72.26,234.74,0.02,712.6,232639.075,246077.97464000003,65205.60772000001,197944.60280000002,0.833,29.76,0.9786,1056.52,0.833,13,4,0.9453865699794893
2023-04-14 14:00:00,2023,4,14,14,726.58,8.23,785.72,16.95,317.65,101.24,72.73,105.95,0.0,835.76,201827.93924000004,218255.73016000004,29430.579100000003,232155.74128000002,0.661,27.31,0.9896,825.43,0.661,14,4,0.9247302795776109
2023-04-14 15:00:00,2023,4,14,15,627.1,7.54,633.17,16.91,312.35,101.18,73.79,105.82,0.0,833.29,174194.58380000002,175880.69626,29394.46796,231469.62962,0.587,25.2,0.9991,725.83,0.587,15,4,0.9904117529071926
2023-04-14 16:00:00,2023,4,14,16,406.73,6.81,441.25,16.77,313.17,101.14,76.36,114.1,0.0,629.4,112980.64594000002,122569.54250000001,31694.4698,174833.4732,0.426,19.27,1.0258,513.19,0.426,16,4,0.9217656163952037
2023-04-14 17:00:00,2023,4,14,17,202.1,5.89,230.62,16.55,312.8,101.12,79.73,98.44,0.0,379.96,56138.9338,64061.16236000001,27344.46632,105544.52888,0.25,14.03,1.0494,293.95,0.25,17,4,0.876329562355553
2023-04-14 18:00:00,2023,4,14,18,32.83,4.87,41.65,16.15,316.48,101.11,84.74,30.42,0.0,77.33,9119.45174,11569.4537,8450.00676,21480.57274,0.053,9.87,1.0681,61.21,0.053,18,4,0.7882163693548775
2023-04-14 19:00:00,2023,4,14,19,0.0,4.45,0.0,15.81,318.8,101.13,88.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14,1.0714,0.0,0.0,19,4,0.0
2023-04-14 20:00:00,2023,4,14,20,0.0,4.46,0.0,15.72,320.27,101.17,90.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03,1.0719,0.0,0.0,20,4,0.0
2023-04-14 21:00:00,2023,4,14,21,0.0,4.82,0.0,15.6,325.67,101.19,91.57,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,8.37,1.0748,0.0,0.0,21,4,0.0
2023-04-14 22:00:00,2023,4,14,22,0.0,5.24,0.0,15.61,325.83,101.19,90.96,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,7.75,1.0776,0.0,0.0,22,4,0.0
2023-04-14 23:00:00,2023,4,14,23,0.0,5.64,0.0,15.71,323.45,101.17,89.1,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,7.25,1.0799,0.0,0.0,23,4,0.0
2023-04-15 00:00:00,2023,4,15,0,0.0,5.92,0.0,15.77,323.0,101.12,87.92,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,6.89,1.0815,0.0,0.0,0,4,0.0
2023-04-15 01:00:00,2023,4,15,1,0.0,6.11,0.0,15.74,321.8,101.08,88.41,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,6.57,1.0829,0.0,0.0,1,4,0.0
2023-04-15 02:00:00,2023,4,15,2,0.0,6.26,0.0,15.64,348.4,101.05,89.94,0.0,2.59,0.0,0.0,0.0,0.0,0.0,0.0,6.25,1.0844,0.0,0.0,2,4,0.0
2023-04-15 03:00:00,2023,4,15,3,0.0,6.2,0.0,15.58,352.23,101.01,91.16,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,6.28,1.0842,0.0,0.0,3,4,0.0
2023-04-15 04:00:00,2023,4,15,4,0.0,6.07,0.0,15.48,358.7,101.0,92.1,0.0,5.84,0.0,0.0,0.0,0.0,0.0,0.0,6.38,1.0838,0.0,0.0,4,4,0.0
2023-04-15 05:00:00,2023,4,15,5,0.0,5.97,0.0,15.41,347.35,101.01,92.16,0.0,5.87,0.0,0.0,0.0,0.0,0.0,0.0,6.46,1.0835,0.0,0.0,5,4,0.0
2023-04-15 06:00:00,2023,4,15,6,30.6,5.79,81.3,15.58,361.27,101.05,90.65,24.54,5.72,32.9,8500.006800000001,22583.3514,6816.67212,9138.896200000001,0.047,7.85,1.0772,53.5,0.047,6,4,0.376379134327991
2023-04-15 07:00:00,2023,4,15,7,99.47,5.6,279.48,15.93,364.67,101.06,88.74,67.63,5.67,104.02,27630.577660000003,77633.39544000001,18786.12614,28894.46756,0.14,10.64,1.0646,162.57,0.14,7,4,0.35590970405859434
2023-04-15 08:00:00,2023,4,15,8,204.82,5.54,488.2,16.25,365.52,101.08,86.18,108.42,5.62,217.13,56894.48996,135611.2196,30116.69076,60313.93714,0.259,14.34,1.048,305.98,0.259,8,4,0.4195403122894054
2023-04-15 09:00:00,2023,4,15,9,264.67,5.61,672.42,16.63,377.67,101.11,82.45,217.56,3.52,30.75,73519.50326000001,186783.48276,60433.381680000006,8541.6735,0.393,16.49,1.0383,467.66,0.393,9,4,0.39360757620597814
2023-04-15 10:00:00,2023,4,15,10,445.33,6.12,813.15,16.88,371.15,101.12,80.74,256.87,2.37,286.92,123702.87674,225875.1807,71352.83486,79700.06376,0.563,21.62,1.0152,684.99,0.563,10,4,0.547659659767989
2023-04-15 11:00:00,2023,4,15,11,682.8,6.74,898.3,17.04,365.58,101.08,80.47,387.36,1.81,320.13,189666.8184,249527.9774,107600.08608000001,88925.07114,0.832,28.27,0.9853,1044.21,0.832,11,4,0.7601015695184576
2023-04-15 12:00:00,2023,4,15,12,864.95,7.27,916.05,17.15,333.95,101.03,80.94,280.35,0.81,682.82,240264.08110000004,254458.5369,77875.0623,189672.37396000003,0.833,33.27,0.9628,1126.52,0.833,12,4,0.9442159879744688
2023-04-15 13:00:00,2023,4,15,13,777.72,7.75,878.12,17.04,329.02,100.99,83.04,133.01,0.19,846.62,216033.50616000002,243922.41736000002,36947.25178,235172.41036,0.714,29.72,0.9788,901.82,0.714,13,4,0.8856638208174045
2023-04-15 14:00:00,2023,4,15,14,757.83,8.02,779.0,16.77,321.85,100.95,83.61,171.6,0.06,767.4,210508.50174000004,216389.062,47666.7048,213166.8372,0.731,28.42,0.9846,917.93,0.731,14,4,0.9728228846946282
2023-04-15 15:00:00,2023,4,15,15,571.38,8.17,628.38,16.49,324.12,100.93,80.13,271.82,0.02,495.81,158716.79364000002,174550.13964,75505.61596000001,137725.11018000002,0.676,22.09,1.0131,824.99,0.676,15,4,0.9092891096325318
2023-04-15 16:00:00,2023,4,15,16,393.23,7.67,438.75,16.28,321.02,100.94,76.62,202.28,0.0,452.89,109230.64294000002,121875.0975,56188.933840000005,125802.87842000001,0.488,17.06,1.0357,581.96,0.488,16,4,0.8962486695187021
2023-04-15 17:00:00,2023,4,15,17,196.0,6.99,229.82,16.12,324.05,100.94,75.22,125.65,0.03,253.31,54444.488000000005,63838.93996,34902.805700000004,70363.94518000001,0.269,11.76,1.0596,313.23,0.269,17,4,0.8528376432092802
2023-04-15 18:00:00,2023,4,15,18,33.83,6.48,42.55,15.86,330.75,100.95,76.85,30.7,0.23,84.61,9397.22974,11819.4539,8527.7846,23502.796580000002,0.055,7.2,1.0801,62.47,0.055,18,4,0.7950459448661606
2023-04-15 19:00:00,2023,4,15,19,0.0,6.03,0.0,15.53,331.5,100.99,79.43,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,6.48,1.0833,0.0,0.0,19,4,0.0
2023-04-15 20:00:00,2023,4,15,20,0.0,5.91,0.0,15.44,332.95,101.03,79.92,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,6.57,1.0829,0.0,0.0,20,4,0.0
2023-04-15 21:00:00,2023,4,15,21,0.0,6.14,0.0,15.32,321.95,101.03,81.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,6.11,1.085,0.0,0.0,21,4,0.0
2023-04-15 22:00:00,2023,4,15,22,0.0,6.95,0.0,15.19,328.08,101.01,82.78,0.0,9.96,0.0,0.0,0.0,0.0,0.0,0.0,4.76,1.0911,0.0,0.0,22,4,0.0
2023-04-15 23:00:00,2023,4,15,23,0.0,8.17,0.0,15.05,354.45,101.0,83.8,0.0,14.08,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.0999,0.0,0.0,23,4,0.0
2023-04-16 00:00:00,2023,4,16,0,0.0,9.43,0.0,15.01,361.75,100.95,81.34,0.0,8.72,0.0,0.0,0.0,0.0,0.0,0.0,0.87,1.1086,0.0,0.0,0,4,0.0
2023-04-16 01:00:00,2023,4,16,1,0.0,10.63,0.0,15.13,355.25,100.89,75.35,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.81,1.1162,0.0,0.0,1,4,0.0
2023-04-16 02:00:00,2023,4,16,2,0.0,11.65,0.0,15.24,353.8,100.83,68.75,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,-2.24,1.1226,0.0,0.0,2,4,0.0
2023-04-16 03:00:00,2023,4,16,3,0.0,12.63,0.0,15.22,324.45,100.79,66.03,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,-3.72,1.1293,0.0,0.0,3,4,0.0
2023-04-16 04:00:00,2023,4,16,4,0.0,13.34,0.0,15.19,338.95,100.77,66.88,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,-4.82,1.1342,0.0,0.0,4,4,0.0
2023-04-16 05:00:00,2023,4,16,5,0.0,13.38,0.0,15.2,341.9,100.77,69.44,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,-4.87,1.1344,0.0,0.0,5,4,0.0
2023-04-16 06:00:00,2023,4,16,6,61.2,13.11,83.88,15.29,337.88,100.81,72.21,42.79,1.55,136.09,17000.013600000002,23300.018640000002,11886.120620000002,37802.808020000004,0.092,-2.46,1.1236,101.12,0.092,6,4,0.7296050357053445
2023-04-16 07:00:00,2023,4,16,7,222.32,12.44,277.48,15.43,329.73,100.84,74.6,92.8,2.35,413.39,61755.604960000004,77077.83944000001,25777.7984,114830.64742000001,0.274,3.72,1.0958,308.9,0.274,7,4,0.8012080106385663
2023-04-16 08:00:00,2023,4,16,8,439.75,11.67,482.35,15.64,325.8,100.88,76.07,156.7,2.89,544.67,122152.87550000001,133986.2183,43527.8126,151297.34326,0.502,11.88,1.0591,585.95,0.502,8,4,0.9116804982263953
2023-04-16 09:00:00,2023,4,16,9,617.78,10.99,663.78,15.87,328.23,100.92,76.68,183.63,4.42,643.48,171605.69284,184383.48084,51008.37414,178744.58744000003,0.657,18.69,1.0284,789.11,0.657,9,4,0.9306985285809627
2023-04-16 10:00:00,2023,4,16,10,769.53,10.58,803.47,16.0,324.27,100.94,77.22,200.29,5.98,746.83,213758.50434,223186.28966,55636.155620000005,207452.94374000002,0.777,24.18,1.0037,956.4,0.777,10,4,0.9577570316788035
2023-04-16 11:00:00,2023,4,16,11,827.03,10.38,889.03,16.08,329.4,100.95,77.71,228.72,6.84,671.86,229730.73934,246952.97534,63533.38416,186627.92708000002,0.833,26.35,0.9939,1040.43,0.833,11,4,0.9302600246785545
2023-04-16 12:00:00,2023,4,16,12,847.75,10.22,907.55,16.11,325.77,100.96,78.17,212.48,7.75,715.46,235486.29950000002,252097.4239,59022.269440000004,198739.04788000003,0.833,27.27,0.9898,1046.0,0.833,12,4,0.9341072843289249
2023-04-16 13:00:00,2023,4,16,13,766.8,10.15,871.33,16.1,335.1,100.96,78.58,242.96,6.15,634.31,213000.1704,242036.30474000002,67488.94288,176197.36318,0.804,24.84,1.0007,993.48,0.804,13,4,0.880032961067608
2023-04-16 14:00:00,2023,4,16,14,713.67,10.19,773.7,16.04,329.27,100.96,78.97,192.88,3.25,670.99,198241.82526,214916.83860000002,53577.820640000005,186386.26022000003,0.729,23.06,1.0087,893.63,0.729,14,4,0.9224105953074895
2023-04-16 15:00:00,2023,4,16,15,573.33,10.25,623.95,15.93,327.65,100.95,79.52,165.11,2.33,654.17,159258.46074,173319.58310000002,45863.92558000001,181714.03426000001,0.606,18.47,1.0294,727.38,0.606,15,4,0.9188702317970482
2023-04-16 16:00:00,2023,4,16,16,372.98,10.33,435.55,15.77,325.9,100.97,80.26,105.85,1.49,617.26,103605.63844000001,120986.20790000001,29402.8013,171461.24828,0.404,11.93,1.0588,471.74,0.404,16,4,0.8563405892765715
2023-04-16 17:00:00,2023,4,16,17,190.9,10.37,228.38,15.61,326.48,100.99,80.47,74.83,1.01,440.82,53027.8202,63438.939640000004,20786.12774,122450.09796000001,0.229,6.02,1.0854,260.72,0.229,17,4,0.8358838957706639
2023-04-16 18:00:00,2023,4,16,18,36.53,10.11,42.85,15.38,322.17,101.03,80.96,28.23,0.54,111.21,10147.230340000002,11902.787300000002,7841.67294,30891.69138,0.056,1.36,1.1064,62.87,0.056,18,4,0.8524888567361322
2023-04-16 19:00:00,2023,4,16,19,0.0,9.8,0.0,15.24,318.35,101.08,80.62,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.54,1.1101,0.0,0.0,19,4,0.0
2023-04-16 20:00:00,2023,4,16,20,0.0,9.49,0.0,15.15,327.85,101.13,80.2,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.1084,0.0,0.0,20,4,0.0
2023-04-16 21:00:00,2023,4,16,21,0.0,9.16,0.0,15.05,332.8,101.14,79.88,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.31,1.1066,0.0,0.0,21,4,0.0
2023-04-16 22:00:00,2023,4,16,22,0.0,8.79,0.0,14.91,329.23,101.12,79.92,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.73,1.1047,0.0,0.0,22,4,0.0
2023-04-16 23:00:00,2023,4,16,23,0.0,8.46,0.0,14.76,320.05,101.09,80.29,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,2.07,1.1032,0.0,0.0,23,4,0.0
2023-04-17 00:00:00,2023,4,17,0,0.0,8.25,0.0,14.63,309.38,101.05,80.64,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,2.26,1.1024,0.0,0.0,0,4,0.0
2023-04-17 01:00:00,2023,4,17,1,0.0,8.14,0.0,14.52,308.05,101.0,80.69,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,2.31,1.1021,0.0,0.0,1,4,0.0
2023-04-17 02:00:00,2023,4,17,2,0.0,8.18,0.0,14.45,307.05,100.97,80.64,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.18,1.1027,0.0,0.0,2,4,0.0
2023-04-17 03:00:00,2023,4,17,3,0.0,8.28,0.0,14.4,301.45,100.95,80.4,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.98,1.1036,0.0,0.0,3,4,0.0
2023-04-17 04:00:00,2023,4,17,4,0.0,8.33,0.0,14.46,301.88,100.94,79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,1.1037,0.0,0.0,4,4,0.0
2023-04-17 05:00:00,2023,4,17,5,0.0,8.17,0.0,14.6,305.77,100.94,78.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,1.1019,0.0,0.0,5,4,0.0
