datetime,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS10M,CLRSKY_SFC_SW_DWN,T2M,ALLSKY_SFC_LW_DWN,PS,RH2M,ALLSKY_SFC_SW_DIFF,PRECTOTCORR,ALLSKY_SFC_SW_DNI,pv_production_kwh,CELL_TEMP_C,TEMP_DERATE,POA_IRRADIANCE
2023-02-16 11:00:00,2023,2,16,11,426.33,4.24,637.1,14.28,318.98,102.82,67.94,281.7,0.0,201.97,0.537,21.24,1.0132,661.43
2023-02-16 12:00:00,2023,2,16,12,455.98,3.18,644.72,14.7,319.45,102.78,64.82,303.24,0.0,201.14,0.569,24.18,1.0029,709.05
2023-02-16 13:00:00,2023,2,16,13,523.6,2.3,618.95,14.92,312.02,102.72,61.85,315.85,0.0,344.21,0.624,27.83,0.9901,787.2
2023-02-16 14:00:00,2023,2,16,14,442.98,2.56,531.53,14.92,313.88,102.69,63.66,288.6,0.0,293.88,0.548,24.92,1.0003,683.84
2023-02-16 15:00:00,2023,2,16,15,326.05,3.35,391.27,14.73,312.45,102.67,67.65,223.9,0.0,256.65,0.418,19.89,1.0179,512.91
2023-02-16 16:00:00,2023,2,16,16,180.45,4.07,216.48,14.52,314.25,102.67,71.84,128.78,0.0,195.71,0.239,14.05,1.0383,287.93
2023-02-16 17:00:00,2023,2,16,17,42.38,4.75,47.33,14.13,309.85,102.68,75.61,37.71,0.0,80.79,0.063,8.33,1.0583,73.85
2023-02-16 18:00:00,2023,2,16,18,0.0,5.17,0.0,13.97,302.55,102.7,77.14,0.0,0.0,0.0,0.0,6.22,1.0657,0.0
2023-02-16 19:00:00,2023,2,16,19,0.0,5.21,0.0,13.98,292.17,102.73,77.21,0.0,0.0,0.0,0.0,6.17,1.0659,0.0
2023-02-16 20:00:00,2023,2,16,20,0.0,4.96,0.0,13.92,296.58,102.76,76.92,0.0,0.0,0.0,0.0,6.48,1.0648,0.0
2023-02-16 21:00:00,2023,2,16,21,0.0,4.56,0.0,13.76,293.4,102.79,77.13,0.0,0.0,0.0,0.0,6.92,1.0633,0.0
2023-02-16 22:00:00,2023,2,16,22,0.0,4.01,0.0,13.61,291.88,102.81,77.89,0.0,0.0,0.0,0.0,7.6,1.0609,0.0
2023-02-16 23:00:00,2023,2,16,23,0.0,3.43,0.0,13.44,297.67,102.8,78.54,0.0,0.04,0.0,0.0,8.29,1.0585,0.0
2023-02-17 00:00:00,2023,2,17,0,0.0,2.9,0.0,13.29,301.0,102.79,78.77,0.0,0.09,0.0,0.0,8.94,1.0562,0.0
2023-02-17 01:00:00,2023,2,17,1,0.0,2.61,0.0,13.15,293.58,102.77,78.83,0.0,0.08,0.0,0.0,9.24,1.0552,0.0
2023-02-17 02:00:00,2023,2,17,2,0.0,2.18,0.0,12.98,297.15,102.76,78.5,0.0,0.07,0.0,0.0,9.71,1.0535,0.0
2023-02-17 03:00:00,2023,2,17,3,0.0,1.78,0.0,12.85,299.98,102.72,77.59,0.0,0.05,0.0,0.0,10.18,1.0519,0.0
2023-02-17 04:00:00,2023,2,17,4,0.0,1.35,0.0,12.78,300.45,102.7,76.27,0.0,0.04,0.0,0.0,10.76,1.0499,0.0
2023-02-17 05:00:00,2023,2,17,5,0.0,1.68,0.0,12.88,304.0,102.67,75.86,0.0,0.03,0.0,0.0,10.36,1.0512,0.0
2023-02-17 06:00:00,2023,2,17,6,0.0,2.05,0.0,12.92,297.73,102.68,76.33,0.0,0.02,0.0,0.0,9.85,1.053,0.0
2023-02-17 07:00:00,2023,2,17,7,24.02,1.47,26.6,12.95,300.45,102.78,75.49,26.88,0.0,32.27,0.039,11.5,1.0473,46.45
2023-02-17 08:00:00,2023,2,17,8,153.77,1.07,189.23,13.24,304.08,102.87,74.02,95.74,0.0,233.58,0.193,16.44,1.03,233.67
2023-02-17 09:00:00,2023,2,17,9,309.85,1.02,373.65,13.75,307.3,102.91,71.32,150.24,0.0,410.87,0.352,21.9,1.0108,435.24
2023-02-17 10:00:00,2023,2,17,10,456.65,0.81,526.05,14.33,310.08,102.92,67.38,201.03,0.0,529.79,0.496,27.39,0.9917,624.42
2023-02-17 11:00:00,2023,2,17,11,558.35,1.09,626.12,14.61,306.42,102.91,66.37,190.91,0.0,592.21,0.564,30.42,0.981,717.68
2023-02-17 12:00:00,2023,2,17,12,635.12,1.72,667.7,14.65,301.95,102.89,68.35,169.1,0.01,715.04,0.607,31.92,0.9758,776.24
2023-02-17 13:00:00,2023,2,17,13,614.1,2.06,643.17,14.6,296.33,102.84,69.62,115.21,0.01,795.32,0.557,30.7,0.98,710.25
2023-02-17 14:00:00,2023,2,17,14,541.72,2.3,556.4,14.49,298.58,102.81,70.99,130.97,0.01,740.27,0.516,27.97,0.9896,651.02
2023-02-17 15:00:00,2023,2,17,15,403.1,2.4,416.1,14.34,297.88,102.79,71.97,108.61,0.01,695.46,0.398,23.34,1.0058,493.74
2023-02-17 16:00:00,2023,2,17,16,228.35,2.6,237.9,14.12,297.42,102.78,73.81,77.96,0.0,546.09,0.241,17.36,1.0268,293.41
2023-02-17 17:00:00,2023,2,17,17,54.53,2.91,56.33,13.56,294.02,102.79,78.97,32.84,0.0,203.22,0.069,10.9,1.0494,81.94
2023-02-17 18:00:00,2023,2,17,18,0.0,3.08,0.0,13.23,291.8,102.83,80.95,0.0,0.0,0.0,0.0,8.61,1.0574,0.0
2023-02-17 19:00:00,2023,2,17,19,0.0,2.88,0.0,13.15,288.75,102.88,81.62,0.0,0.0,0.0,0.0,8.83,1.0566,0.0
2023-02-17 20:00:00,2023,2,17,20,0.0,2.56,0.0,13.13,292.85,102.91,81.65,0.0,0.0,0.0,0.0,9.29,1.055,0.0
2023-02-17 21:00:00,2023,2,17,21,0.0,2.2,0.0,13.14,293.6,102.93,81.17,0.0,0.01,0.0,0.0,9.84,1.0531,0.0
2023-02-17 22:00:00,2023,2,17,22,0.0,1.84,0.0,13.07,294.75,102.93,80.67,0.0,0.03,0.0,0.0,10.31,1.0514,0.0
2023-02-17 23:00:00,2023,2,17,23,0.0,1.47,0.0,13.08,294.05,102.92,79.53,0.0,0.09,0.0,0.0,10.88,1.0494,0.0
2023-02-18 00:00:00,2023,2,18,0,0.0,1.06,0.0,13.08,291.52,102.91,78.86,0.0,0.22,0.0,0.0,11.49,1.0473,0.0
2023-02-18 01:00:00,2023,2,18,1,0.0,0.8,0.0,13.01,289.45,102.89,78.55,0.0,0.23,0.0,0.0,11.81,1.0462,0.0
2023-02-18 02:00:00,2023,2,18,2,0.0,0.64,0.0,12.94,291.33,102.87,78.13,0.0,0.28,0.0,0.0,11.98,1.0456,0.0
2023-02-18 03:00:00,2023,2,18,3,0.0,0.58,0.0,12.86,292.27,102.86,77.76,0.0,0.26,0.0,0.0,11.99,1.0455,0.0
2023-02-18 04:00:00,2023,2,18,4,0.0,0.64,0.0,12.91,292.98,102.87,76.96,0.0,0.24,0.0,0.0,11.95,1.0457,0.0
2023-02-18 05:00:00,2023,2,18,5,0.0,0.78,0.0,12.95,294.77,102.9,76.67,0.0,0.23,0.0,0.0,11.78,1.0463,0.0
2023-02-18 06:00:00,2023,2,18,6,0.0,1.01,0.0,13.01,296.62,102.93,76.5,0.0,0.17,0.0,0.0,11.5,1.0473,0.0
2023-02-18 07:00:00,2023,2,18,7,32.65,1.17,34.78,13.13,294.23,102.97,75.93,22.84,0.12,163.56,0.043,12.4,1.0441,51.71
2023-02-18 08:00:00,2023,2,18,8,194.75,1.2,212.77,13.5,301.4,102.99,74.67,68.2,0.06,527.7,0.207,17.79,1.0252,251.67
2023-02-18 09:00:00,2023,2,18,9,373.05,1.34,400.17,13.89,300.6,103.0,72.39,103.23,0.02,664.03,0.37,23.54,1.0051,459.2
2023-02-18 10:00:00,2023,2,18,10,521.38,1.46,552.97,14.37,300.38,103.0,68.37,109.99,0.01,782.95,0.485,28.47,0.9878,613.17
2023-02-18 11:00:00,2023,2,18,11,629.33,1.42,654.05,14.8,298.98,102.97,63.84,117.84,0.0,835.3,0.568,32.34,0.9743,727.68
2023-02-18 12:00:00,2023,2,18,12,668.92,1.04,686.88,15.2,296.58,102.91,60.18,121.44,0.0,858.82,0.596,34.54,0.9666,770.27
2023-02-18 13:00:00,2023,2,18,13,647.75,0.38,662.3,15.54,294.15,102.83,56.7,105.62,0.0,855.96,0.568,35.21,0.9643,735.9
2023-02-18 14:00:00,2023,2,18,14,565.05,1.06,574.95,15.75,293.9,102.77,55.91,114.76,0.0,805.55,0.517,31.82,0.9761,660.82
2023-02-18 15:00:00,2023,2,18,15,424.6,2.12,432.73,15.76,294.1,102.72,58.04,99.06,0.0,744.01,0.405,25.85,0.997,507.27
2023-02-18 16:00:00,2023,2,18,16,244.48,3.03,251.18,15.44,294.1,102.69,62.59,73.35,0.0,596.72,0.25,18.53,1.0226,305.7
2023-02-18 17:00:00,2023,2,18,17,61.25,3.8,62.85,14.6,290.98,102.67,68.62,31.53,0.0,250.64,0.074,10.81,1.0497,87.56
2023-02-18 18:00:00,2023,2,18,18,0.0,4.29,0.0,14.02,288.3,102.69,71.15,0.0,0.0,0.0,0.0,7.58,1.061,0.0
2023-02-18 19:00:00,2023,2,18,19,0.0,4.42,0.0,13.74,286.42,102.69,73.09,0.0,0.0,0.0,0.0,7.11,1.0626,0.0
2023-02-18 20:00:00,2023,2,18,20,0.0,4.45,0.0,13.53,290.05,102.69,74.94,0.0,0.0,0.0,0.0,6.85,1.0635,0.0
2023-02-18 21:00:00,2023,2,18,21,0.0,4.52,0.0,13.32,290.9,102.68,76.71,0.0,0.0,0.0,0.0,6.54,1.0646,0.0
2023-02-18 22:00:00,2023,2,18,22,0.0,4.69,0.0,13.1,290.12,102.66,78.25,0.0,0.0,0.0,0.0,6.06,1.0663,0.0
2023-02-18 23:00:00,2023,2,18,23,0.0,4.74,0.0,12.9,290.88,102.63,78.92,0.0,0.0,0.0,0.0,5.79,1.0672,0.0
2023-02-19 00:00:00,2023,2,19,0,0.0,4.55,0.0,12.7,290.23,102.6,77.82,0.0,0.0,0.0,0.0,5.88,1.0669,0.0
2023-02-19 01:00:00,2023,2,19,1,0.0,4.18,0.0,12.55,281.5,102.56,75.41,0.0,0.01,0.0,0.0,6.28,1.0655,0.0
2023-02-19 02:00:00,2023,2,19,2,0.0,3.75,0.0,12.33,287.98,102.51,74.65,0.0,0.01,0.0,0.0,6.7,1.064,0.0
2023-02-19 03:00:00,2023,2,19,3,0.0,3.39,0.0,12.15,283.23,102.47,74.7,0.0,0.0,0.0,0.0,7.06,1.0628,0.0
2023-02-19 04:00:00,2023,2,19,4,0.0,3.21,0.0,12.07,288.08,102.46,75.56,0.0,0.0,0.0,0.0,7.26,1.0621,0.0
2023-02-19 05:00:00,2023,2,19,5,0.0,3.08,0.0,12.08,289.08,102.47,76.56,0.0,0.0,0.0,0.0,7.46,1.0614,0.0
2023-02-19 06:00:00,2023,2,19,6,0.0,2.92,0.0,12.18,287.88,102.48,76.87,0.0,0.0,0.0,0.0,7.8,1.0602,0.0
2023-02-19 07:00:00,2023,2,19,7,36.55,2.7,37.85,12.5,284.8,102.5,74.83,23.52,0.0,180.14,0.047,9.59,1.0539,56.18
2023-02-19 08:00:00,2023,2,19,8,210.38,2.36,220.12,13.23,290.83,102.52,71.24,61.78,0.0,606.1,0.216,16.26,1.0306,261.94
2023-02-19 09:00:00,2023,2,19,9,345.33,1.86,347.85,13.84,289.12,102.52,67.43,137.52,0.0,479.7,0.373,21.84,1.0111,460.1
2023-02-19 10:00:00,2023,2,19,10,474.65,1.05,475.52,14.41,289.98,102.51,63.78,180.77,0.0,515.95,0.496,27.67,0.9907,625.51
2023-02-19 11:00:00,2023,2,19,11,621.38,0.45,623.45,15.03,289.55,102.49,59.74,145.38,0.0,748.27,0.577,33.77,0.9693,742.71
2023-02-19 12:00:00,2023,2,19,12,683.08,1.42,684.03,15.35,287.88,102.45,59.53,111.41,0.0,868.87,0.601,34.57,0.9665,776.06
2023-02-19 13:00:00,2023,2,19,13,665.17,2.52,673.83,15.5,296.48,102.38,62.44,108.63,0.0,887.74,0.589,32.51,0.9737,755.83
2023-02-19 14:00:00,2023,2,19,14,554.83,3.19,558.2,15.52,292.77,102.35,65.86,123.7,0.0,758.47,0.521,28.07,0.9892,658.07
2023-02-19 15:00:00,2023,2,19,15,416.67,3.34,419.83,15.41,293.27,102.32,68.91,103.64,0.0,697.45,0.405,23.42,1.0055,503.16
2023-02-19 16:00:00,2023,2,19,16,253.57,3.06,259.48,15.16,294.38,102.29,71.33,70.3,0.0,636.88,0.256,18.49,1.0228,312.24
2023-02-19 17:00:00,2023,2,19,17,66.6,2.61,67.9,14.58,291.23,102.29,75.23,30.38,0.0,298.89,0.077,12.75,1.0429,91.95
2023-02-19 18:00:00,2023,2,19,18,0.0,2.15,0.0,14.29,289.7,102.32,75.37,0.0,0.0,0.0,0.0,11.06,1.0488,0.0
2023-02-19 19:00:00,2023,2,19,19,0.0,1.45,0.0,14.27,291.42,102.35,74.59,0.0,0.0,0.0,0.0,12.1,1.0452,0.0
2023-02-19 20:00:00,2023,2,19,20,0.0,0.8,0.0,14.34,293.95,102.38,73.48,0.0,0.0,0.0,0.0,13.14,1.0415,0.0
2023-02-19 21:00:00,2023,2,19,21,0.0,1.06,0.0,14.35,293.67,102.4,72.94,0.0,0.0,0.0,0.0,12.76,1.0428,0.0
2023-02-19 22:00:00,2023,2,19,22,0.0,1.7,0.0,14.18,296.12,102.4,74.66,0.0,0.0,0.0,0.0,11.63,1.0468,0.0
2023-02-19 23:00:00,2023,2,19,23,0.0,2.34,0.0,13.99,294.9,102.39,77.01,0.0,0.0,0.0,0.0,10.48,1.0508,0.0
2023-02-20 00:00:00,2023,2,20,0,0.0,2.82,0.0,13.88,294.75,102.37,78.68,0.0,0.0,0.0,0.0,9.65,1.0537,0.0
2023-02-20 01:00:00,2023,2,20,1,0.0,3.01,0.0,13.86,291.45,102.36,79.18,0.0,0.0,0.0,0.0,9.34,1.0548,0.0
2023-02-20 02:00:00,2023,2,20,2,0.0,3.11,0.0,13.87,292.0,102.35,79.84,0.0,0.0,0.0,0.0,9.2,1.0553,0.0
2023-02-20 03:00:00,2023,2,20,3,0.0,3.01,0.0,13.87,297.27,102.34,80.76,0.0,0.0,0.0,0.0,9.36,1.0548,0.0
2023-02-20 04:00:00,2023,2,20,4,0.0,2.57,0.0,13.88,297.25,102.32,81.0,0.0,0.0,0.0,0.0,10.03,1.0524,0.0
2023-02-20 05:00:00,2023,2,20,5,0.0,2.1,0.0,14.05,298.5,102.33,79.91,0.0,0.0,0.0,0.0,10.9,1.0494,0.0
2023-02-20 06:00:00,2023,2,20,6,0.0,1.93,0.0,14.08,297.1,102.35,80.08,0.0,0.0,0.0,0.0,11.18,1.0484,0.0
2023-02-20 07:00:00,2023,2,20,7,39.25,2.19,41.85,14.12,292.77,102.38,80.81,23.19,0.0,191.76,0.049,12.06,1.0453,58.6
2023-02-20 08:00:00,2023,2,20,8,213.18,2.46,229.38,14.73,299.02,102.42,78.88,55.49,0.0,623.93,0.213,17.7,1.0255,259.49
2023-02-20 09:00:00,2023,2,20,9,398.08,2.48,419.5,15.27,298.5,102.45,76.21,73.88,0.0,793.58,0.369,23.99,1.0035,459.74
2023-02-20 10:00:00,2023,2,20,10,526.6,2.45,528.88,15.7,297.08,102.47,74.33,144.15,0.0,677.81,0.512,28.48,0.9878,646.9
2023-02-20 11:00:00,2023,2,20,11,666.83,2.2,673.5,16.0,297.35,102.48,72.47,96.22,0.0,932.79,0.58,33.54,0.9701,747.13
2023-02-20 12:00:00,2023,2,20,12,702.17,2.03,702.53,16.18,292.92,102.43,71.34,86.77,0.0,934.64,0.598,35.08,0.9647,774.59
2023-02-20 13:00:00,2023,2,20,13,676.85,1.97,683.78,16.28,299.92,102.35,70.57,101.86,0.0,907.09,0.59,34.48,0.9668,761.86
2023-02-20 14:00:00,2023,2,20,14,586.92,1.98,588.58,16.33,293.62,102.29,69.96,80.2,0.0,898.38,0.511,31.7,0.9765,653.85
2023-02-20 15:00:00,2023,2,20,15,419.12,2.05,421.42,16.31,296.4,102.25,69.49,112.6,0.0,678.06,0.409,26.33,0.9953,513.09
2023-02-20 16:00:00,2023,2,20,16,256.55,2.17,258.95,16.12,294.25,102.23,70.68,62.95,0.0,666.86,0.251,20.88,1.0144,309.09
2023-02-20 17:00:00,2023,2,20,17,62.58,2.36,63.33,15.41,294.52,102.21,76.0,36.29,0.0,198.75,0.077,13.83,1.0391,92.87
2023-02-20 18:00:00,2023,2,20,18,0.0,2.46,0.0,14.85,291.6,102.21,78.98,0.0,0.0,0.0,0.0,11.16,1.0484,0.0
2023-02-20 19:00:00,2023,2,20,19,0.0,2.59,0.0,14.54,291.05,102.22,81.07,0.0,0.0,0.0,0.0,10.66,1.0502,0.0
2023-02-20 20:00:00,2023,2,20,20,0.0,3.09,0.0,14.3,294.42,102.22,83.53,0.0,0.0,0.0,0.0,9.67,1.0537,0.0
2023-02-20 21:00:00,2023,2,20,21,0.0,3.84,0.0,14.14,293.52,102.21,84.7,0.0,0.0,0.0,0.0,8.38,1.0582,0.0
2023-02-20 22:00:00,2023,2,20,22,0.0,4.27,0.0,13.96,293.15,102.19,83.85,0.0,0.0,0.0,0.0,7.56,1.0611,0.0
2023-02-20 23:00:00,2023,2,20,23,0.0,4.21,0.0,13.65,293.45,102.16,82.09,0.0,0.0,0.0,0.0,7.34,1.0618,0.0
2023-02-21 00:00:00,2023,2,21,0,0.0,3.89,0.0,13.26,289.83,102.12,80.44,0.0,0.0,0.0,0.0,7.42,1.0615,0.0
2023-02-21 01:00:00,2023,2,21,1,0.0,3.59,0.0,12.89,285.17,102.09,79.43,0.0,0.0,0.0,0.0,7.51,1.0612,0.0
2023-02-21 02:00:00,2023,2,21,2,0.0,3.41,0.0,12.57,283.62,102.06,78.97,0.0,0.0,0.0,0.0,7.46,1.0614,0.0
2023-02-21 03:00:00,2023,2,21,3,0.0,3.37,0.0,12.35,286.55,102.03,78.28,0.0,0.0,0.0,0.0,7.3,1.062,0.0
2023-02-21 04:00:00,2023,2,21,4,0.0,3.45,0.0,12.32,286.9,102.0,76.83,0.0,0.0,0.0,0.0,7.14,1.0625,0.0
2023-02-21 05:00:00,2023,2,21,5,0.0,3.45,0.0,12.51,287.3,101.98,74.29,0.0,0.0,0.0,0.0,7.33,1.0618,0.0
2023-02-21 06:00:00,2023,2,21,6,0.0,3.43,0.0,12.71,288.0,101.97,72.09,0.0,0.01,0.0,0.0,7.56,1.061,0.0
2023-02-21 07:00:00,2023,2,21,7,40.75,3.48,42.17,13.06,285.15,101.96,70.78,25.82,0.01,187.27,0.053,9.11,1.0556,62.3
2023-02-21 08:00:00,2023,2,21,8,217.52,3.54,226.68,13.9,291.25,101.95,67.41,68.79,0.01,564.1,0.228,15.39,1.0336,274.93
2023-02-21 09:00:00,2023,2,21,9,368.88,3.21,372.02,14.54,292.12,101.94,65.65,124.3,0.0,560.75,0.383,21.25,1.0131,472.62
2023-02-21 10:00:00,2023,2,21,10,489.67,2.54,490.38,15.24,295.38,101.9,65.26,171.34,0.0,548.52,0.504,26.73,0.9939,632.66
2023-02-21 11:00:00,2023,2,21,11,626.47,1.78,628.12,16.28,296.25,101.87,59.46,144.29,0.0,743.83,0.581,33.19,0.9713,746.89
2023-02-21 12:00:00,2023,2,21,12,701.78,0.71,708.65,16.92,296.9,101.79,55.78,110.35,0.0,902.05,0.607,37.79,0.9553,793.87
2023-02-21 13:00:00,2023,2,21,13,660.6,0.79,660.72,17.02,296.2,101.7,56.63,118.21,0.0,834.41,0.584,36.48,0.9598,759.25
2023-02-21 14:00:00,2023,2,21,14,558.55,2.13,561.92,16.8,300.42,101.63,60.86,132.37,0.0,733.11,0.524,31.06,0.9788,669.02
2023-02-21 15:00:00,2023,2,21,15,419.58,3.19,422.52,16.56,300.67,101.59,65.29,105.12,0.0,681.14,0.406,24.89,1.0004,507.31
2023-02-21 16:00:00,2023,2,21,16,247.02,3.9,249.1,16.21,298.1,101.55,70.16,75.43,0.0,573.12,0.254,18.08,1.0242,309.97
2023-02-21 17:00:00,2023,2,21,17,62.72,4.28,63.2,15.46,297.12,101.54,76.82,37.43,0.0,182.0,0.079,11.0,1.049,93.96
2023-02-21 18:00:00,2023,2,21,18,0.0,4.39,0.0,15.04,296.12,101.55,78.36,0.0,0.0,0.0,0.0,8.46,1.0579,0.0
2023-02-21 19:00:00,2023,2,21,19,0.0,4.18,0.0,14.94,296.1,101.57,79.26,0.0,0.0,0.0,0.0,8.67,1.0572,0.0
2023-02-21 20:00:00,2023,2,21,20,0.0,3.81,0.0,14.89,297.77,101.57,79.14,0.0,0.0,0.0,0.0,9.18,1.0554,0.0
2023-02-21 21:00:00,2023,2,21,21,0.0,3.15,0.0,14.8,298.12,101.57,78.55,0.0,0.0,0.0,0.0,10.08,1.0522,0.0
2023-02-21 22:00:00,2023,2,21,22,0.0,2.24,0.0,14.69,298.15,101.56,77.74,0.0,0.0,0.0,0.0,11.33,1.0478,0.0
2023-02-21 23:00:00,2023,2,21,23,0.0,1.25,0.0,14.54,298.27,101.52,77.3,0.0,0.0,0.0,0.0,12.66,1.0432,0.0
2023-02-22 00:00:00,2023,2,22,0,0.0,0.52,0.0,14.24,298.88,101.49,78.98,0.0,0.0,0.0,0.0,13.46,1.0404,0.0
2023-02-22 01:00:00,2023,2,22,1,0.0,0.64,0.0,13.91,295.7,101.46,82.91,0.0,0.01,0.0,0.0,12.95,1.0422,0.0
2023-02-22 02:00:00,2023,2,22,2,0.0,0.96,0.0,13.65,301.45,101.43,88.12,0.0,0.02,0.0,0.0,12.21,1.0448,0.0
2023-02-22 03:00:00,2023,2,22,3,0.0,1.09,0.0,13.5,302.9,101.41,92.72,0.0,0.04,0.0,0.0,11.86,1.046,0.0
2023-02-22 04:00:00,2023,2,22,4,0.0,1.1,0.0,13.49,306.4,101.4,95.68,0.0,0.03,0.0,0.0,11.84,1.0461,0.0
2023-02-22 05:00:00,2023,2,22,5,0.0,1.11,0.0,13.64,310.35,101.38,96.6,0.0,0.04,0.0,0.0,11.98,1.0456,0.0
2023-02-22 06:00:00,2023,2,22,6,0.0,1.22,0.0,13.78,312.38,101.38,96.84,0.0,0.04,0.0,0.0,11.95,1.0457,0.0
2023-02-22 07:00:00,2023,2,22,7,32.2,1.37,39.12,14.07,322.75,101.39,95.95,29.37,0.03,62.51,0.047,13.02,1.0419,56.71
2023-02-22 08:00:00,2023,2,22,8,169.38,1.49,212.23,14.79,333.25,101.41,92.65,109.07,0.02,247.41,0.214,17.85,1.025,260.41
2023-02-22 09:00:00,2023,2,22,9,323.4,1.32,396.33,15.31,338.75,101.42,89.61,166.73,0.0,368.04,0.372,23.44,1.0055,462.55
2023-02-22 10:00:00,2023,2,22,10,460.95,1.1,545.97,15.66,341.83,101.42,87.44,202.95,0.03,467.82,0.499,28.41,0.988,630.33
2023-02-22 11:00:00,2023,2,22,11,578.5,0.94,643.5,15.94,334.17,101.42,84.38,209.87,0.03,575.46,0.587,32.61,0.9734,753.65
2023-02-22 12:00:00,2023,2,22,12,625.95,0.85,679.85,16.0,331.15,101.4,83.77,205.24,0.03,630.72,0.618,34.29,0.9675,797.24
2023-02-22 13:00:00,2023,2,22,13,537.55,0.95,652.58,15.98,333.27,101.36,83.93,147.94,0.02,664.58,0.518,31.35,0.9778,661.02
2023-02-22 14:00:00,2023,2,22,14,477.65,1.04,562.72,15.9,344.4,101.33,84.61,247.83,0.0,394.54,0.54,29.27,0.9851,684.48
2023-02-22 15:00:00,2023,2,22,15,363.58,1.24,419.88,15.73,335.23,101.32,85.7,183.92,0.0,398.39,0.414,25.23,0.9992,517.07
2023-02-22 16:00:00,2023,2,22,16,208.07,1.74,240.7,15.52,328.92,101.3,87.39,109.33,0.0,322.83,0.244,19.41,1.0196,299.31
2023-02-22 17:00:00,2023,2,22,17,57.45,2.1,62.65,14.98,318.58,101.3,91.61,43.16,0.0,111.0,0.078,13.63,1.0398,93.47
2023-02-22 18:00:00,2023,2,22,18,0.0,2.05,0.0,14.61,307.88,101.32,91.82,0.0,0.0,0.0,0.0,11.54,1.0471,0.0
2023-02-22 19:00:00,2023,2,22,19,0.0,1.71,0.0,14.48,309.67,101.37,91.56,0.0,0.0,0.0,0.0,11.92,1.0458,0.0
2023-02-22 20:00:00,2023,2,22,20,0.0,1.24,0.0,14.43,316.67,101.4,91.29,0.0,0.0,0.0,0.0,12.57,1.0435,0.0
2023-02-22 21:00:00,2023,2,22,21,0.0,1.04,0.0,14.46,314.48,101.4,90.83,0.0,0.0,0.0,0.0,12.9,1.0423,0.0
2023-02-22 22:00:00,2023,2,22,22,0.0,1.73,0.0,14.23,334.25,101.39,92.28,0.0,0.0,0.0,0.0,11.64,1.0468,0.0
2023-02-22 23:00:00,2023,2,22,23,0.0,2.95,0.0,13.92,354.62,101.36,94.53,0.0,0.0,0.0,0.0,9.49,1.0543,0.0
2023-02-23 00:00:00,2023,2,23,0,0.0,3.83,0.0,13.72,356.15,101.32,95.11,0.0,0.0,0.0,0.0,7.98,1.0596,0.0
2023-02-23 01:00:00,2023,2,23,1,0.0,4.35,0.0,13.64,347.9,101.28,94.65,0.0,0.0,0.0,0.0,7.12,1.0626,0.0
2023-02-23 02:00:00,2023,2,23,2,0.0,4.67,0.0,13.64,331.38,101.23,93.67,0.0,0.02,0.0,0.0,6.64,1.0643,0.0
2023-02-23 03:00:00,2023,2,23,3,0.0,4.73,0.0,13.68,316.98,101.19,93.09,0.0,0.03,0.0,0.0,6.58,1.0645,0.0
2023-02-23 04:00:00,2023,2,23,4,0.0,4.37,0.0,13.64,311.38,101.19,94.25,0.0,0.02,0.0,0.0,7.09,1.0627,0.0
2023-02-23 05:00:00,2023,2,23,5,0.0,3.77,0.0,13.56,315.3,101.19,95.26,0.0,0.03,0.0,0.0,7.9,1.0598,0.0
2023-02-23 06:00:00,2023,2,23,6,0.0,3.11,0.0,13.51,317.8,101.2,95.38,0.0,0.05,0.0,0.0,8.84,1.0565,0.0
2023-02-23 07:00:00,2023,2,23,7,31.25,2.44,34.22,13.65,318.45,101.23,93.61,32.98,0.06,7.28,0.049,10.97,1.0491,58.77
2023-02-23 08:00:00,2023,2,23,8,163.9,1.85,184.9,14.13,324.6,101.28,89.78,124.27,0.05,154.42,0.221,16.48,1.0298,267.61
2023-02-23 09:00:00,2023,2,23,9,325.0,1.33,361.15,14.51,325.02,101.31,86.06,201.94,0.02,270.6,0.398,22.67,1.0082,493.53
2023-02-23 10:00:00,2023,2,23,10,462.02,1.41,510.75,15.06,327.62,101.31,81.27,236.49,0.01,371.25,0.524,27.38,0.9917,659.39
2023-02-23 11:00:00,2023,2,23,11,570.72,1.72,610.65,15.63,328.55,101.29,75.53,275.44,0.0,420.76,0.628,30.89,0.9794,800.59
2023-02-23 12:00:00,2023,2,23,12,631.0,1.74,659.6,16.16,323.38,101.24,70.16,246.94,0.0,521.85,0.651,33.27,0.9711,837.09
2023-02-23 13:00:00,2023,2,23,13,598.92,1.9,634.58,16.61,320.33,101.16,67.19,186.58,0.0,605.68,0.589,32.48,0.9738,754.63
2023-02-23 14:00:00,2023,2,23,14,535.3,2.78,547.5,16.8,318.85,101.09,67.52,207.23,0.0,537.18,0.559,29.36,0.9847,708.25
2023-02-23 15:00:00,2023,2,23,15,392.35,4.13,407.42,16.72,318.08,101.04,69.77,167.75,0.0,471.4,0.43,22.79,1.0077,532.35
2023-02-23 16:00:00,2023,2,23,16,222.32,5.33,232.4,16.34,317.45,101.01,75.09,128.95,0.0,308.75,0.273,15.29,1.034,329.94
2023-02-23 17:00:00,2023,2,23,17,58.83,6.41,61.45,15.57,316.6,100.99,81.14,50.72,0.0,59.81,0.086,7.79,1.0602,101.16
