datetime,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS10M,CLRSKY_SFC_SW_DWN,T2M,ALLSKY_SFC_LW_DWN,PS,RH2M,ALLSKY_SFC_SW_DIFF,PRECTOTCORR,ALLSKY_SFC_SW_DNI,CELL_TEMP_C,TEMP_DERATE,POA_IRRADIANCE,pv_production_kwh
2024-06-05 05:00:00,2024,6,5,5,28.6,2.91,33.03,19.74,347.67,101.37,80.29,25.77,0.0,56.2,16.27,1.0393,52.64,0.29
2024-06-05 06:00:00,2024,6,5,6,177.1,2.77,191.57,20.28,344.77,101.41,77.75,84.92,0.0,360.14,21.66,1.015,256.33,1.381
2024-06-05 07:00:00,2024,6,5,7,374.4,2.66,390.05,20.7,344.55,101.47,75.01,125.86,0.0,555.15,28.41,0.9847,491.83,2.57
2024-06-05 08:00:00,2024,6,5,8,571.75,2.62,584.3,21.14,347.12,101.51,72.21,152.52,0.0,670.69,35.08,0.9547,714.05,3.618
2024-06-05 09:00:00,2024,6,5,9,745.65,2.6,753.05,21.52,344.9,101.54,70.56,139.11,0.0,784.47,40.92,0.9284,875.44,4.314
2024-06-05 10:00:00,2024,6,5,10,874.83,2.69,881.05,21.77,345.62,101.56,70.25,149.64,0.0,825.99,45.07,0.9097,1014.45,4.898
2024-06-05 11:00:00,2024,6,5,11,951.97,2.85,957.83,21.94,347.58,101.58,70.45,171.23,0.0,803.34,47.41,0.8991,1111.73,5.305
2024-06-05 12:00:00,2024,6,5,12,973.47,3.1,981.62,22.07,349.95,101.59,70.87,142.63,0.0,845.64,47.84,0.8972,1106.55,5.269
2024-06-05 13:00:00,2024,6,5,13,927.22,3.44,944.9,22.16,351.8,101.58,71.32,129.27,0.0,859.76,45.98,0.9056,1047.83,5.037
2024-06-05 14:00:00,2024,6,5,14,849.88,3.72,853.9,22.19,347.9,101.56,71.66,114.22,0.0,863.5,43.17,0.9182,956.45,4.661
2024-06-05 15:00:00,2024,6,5,15,711.25,3.89,715.3,22.13,347.23,101.54,72.63,98.52,0.0,856.62,38.52,0.9392,803.17,4.004
2024-06-05 16:00:00,2024,6,5,16,533.42,4.05,540.12,22.02,347.88,101.52,73.72,92.13,0.0,777.89,32.61,0.9657,619.38,3.175
2024-06-05 17:00:00,2024,6,5,17,339.25,4.25,344.2,21.88,346.7,101.51,74.7,79.15,0.0,672.45,26.11,0.995,413.1,2.182
2024-06-05 18:00:00,2024,6,5,18,135.43,4.29,136.5,21.64,342.83,101.53,76.38,61.35,0.0,361.53,19.44,1.025,192.67,1.048
2024-06-05 19:00:00,2024,6,5,19,12.8,4.02,12.88,21.19,340.38,101.55,80.01,10.59,0.0,62.87,15.56,1.0425,22.68,0.125
2024-06-05 20:00:00,2024,6,5,20,0.0,3.8,0.0,20.97,338.12,101.59,81.06,0.0,0.0,0.0,15.27,1.0438,0.0,0.0
2024-06-05 21:00:00,2024,6,5,21,0.0,3.53,0.0,20.93,340.3,101.63,80.65,0.0,0.0,0.0,15.64,1.0421,0.0,0.0
2024-06-05 22:00:00,2024,6,5,22,0.0,3.16,0.0,20.98,341.7,101.64,79.43,0.0,0.0,0.0,16.24,1.0394,0.0,0.0
2024-06-05 23:00:00,2024,6,5,23,0.0,2.73,0.0,21.02,341.25,101.64,77.88,0.0,0.0,0.0,16.92,1.0363,0.0,0.0
2024-06-06 00:00:00,2024,6,6,0,0.0,2.42,0.0,20.99,342.1,101.62,76.58,0.0,0.0,0.0,17.36,1.0344,0.0,0.0
2024-06-06 01:00:00,2024,6,6,1,0.0,2.2,0.0,20.94,334.62,101.6,75.7,0.0,0.0,0.0,17.64,1.0331,0.0,0.0
2024-06-06 02:00:00,2024,6,6,2,0.0,2.12,0.0,20.85,340.6,101.59,75.26,0.0,0.0,0.0,17.67,1.033,0.0,0.0
2024-06-06 03:00:00,2024,6,6,3,0.0,2.19,0.0,20.7,335.58,101.59,75.5,0.0,0.0,0.0,17.42,1.0341,0.0,0.0
2024-06-06 04:00:00,2024,6,6,4,0.0,2.35,0.0,20.52,338.85,101.6,76.35,0.0,0.0,0.0,16.99,1.036,0.0,0.0
2024-06-06 05:00:00,2024,6,6,5,37.15,2.4,38.33,20.43,338.48,101.63,76.73,23.04,0.0,159.77,17.99,1.0315,58.65,0.321
2024-06-06 06:00:00,2024,6,6,6,198.55,2.28,204.7,20.82,339.77,101.65,74.86,63.33,0.0,513.19,23.6,1.0063,257.64,1.376
2024-06-06 07:00:00,2024,6,6,7,396.62,1.86,407.23,21.26,341.48,101.68,71.35,74.33,0.0,728.08,30.86,0.9736,465.97,2.408
2024-06-06 08:00:00,2024,6,6,8,599.38,1.07,603.78,21.97,342.38,101.72,66.45,90.87,0.0,820.56,39.1,0.9366,684.16,3.401
2024-06-06 09:00:00,2024,6,6,9,766.53,0.45,771.47,22.43,343.77,101.72,63.61,95.92,0.0,884.64,45.71,0.9068,856.02,4.12
2024-06-06 10:00:00,2024,6,6,10,893.38,0.77,898.15,22.75,344.73,101.74,61.81,105.19,0.0,892.76,49.51,0.8897,991.52,4.682
2024-06-06 11:00:00,2024,6,6,11,969.17,1.9,974.1,22.97,347.15,101.74,62.14,118.75,0.0,896.17,50.41,0.8857,1079.97,5.077
2024-06-06 12:00:00,2024,6,6,12,984.97,3.15,985.42,23.14,343.12,101.72,63.71,84.06,0.0,960.39,49.2,0.8911,1063.4,5.03
2024-06-06 13:00:00,2024,6,6,13,947.67,4.24,954.72,23.24,354.58,101.69,65.46,127.89,0.0,891.14,46.49,0.9033,1066.99,5.115
2024-06-06 14:00:00,2024,6,6,14,859.25,5.05,863.35,23.28,349.75,101.65,67.02,99.09,0.0,900.26,42.56,0.921,951.7,4.652
2024-06-06 15:00:00,2024,6,6,15,720.33,5.59,724.5,23.24,349.8,101.6,68.96,93.06,0.0,860.15,37.37,0.9444,807.16,4.046
2024-06-06 16:00:00,2024,6,6,16,536.75,5.89,540.03,23.18,348.08,101.56,70.09,91.87,0.0,772.57,31.12,0.9725,622.47,3.213
2024-06-06 17:00:00,2024,6,6,17,336.77,6.07,339.15,23.08,347.52,101.52,70.54,83.64,0.0,639.91,24.5,1.0023,414.81,2.207
2024-06-06 18:00:00,2024,6,6,18,136.18,6.16,137.18,22.77,346.8,101.5,72.33,60.02,0.0,351.56,17.79,1.0325,192.18,1.053
2024-06-06 19:00:00,2024,6,6,19,14.02,6.29,14.1,22.2,342.88,101.5,75.36,10.92,0.0,78.4,13.2,1.0531,24.21,0.135
2024-06-06 20:00:00,2024,6,6,20,0.0,6.56,0.0,21.85,342.02,101.53,77.19,0.0,0.0,0.0,12.01,1.0585,0.0,0.0
2024-06-06 21:00:00,2024,6,6,21,0.0,6.64,0.0,21.64,340.98,101.56,78.64,0.0,0.0,0.0,11.68,1.0599,0.0,0.0
2024-06-06 22:00:00,2024,6,6,22,0.0,6.38,0.0,21.47,341.35,101.58,79.99,0.0,0.0,0.0,11.9,1.059,0.0,0.0
2024-06-06 23:00:00,2024,6,6,23,0.0,6.12,0.0,21.33,340.95,101.59,80.56,0.0,0.0,0.0,12.15,1.0578,0.0,0.0
2024-06-07 00:00:00,2024,6,7,0,0.0,5.93,0.0,21.23,339.75,101.58,80.15,0.0,0.0,0.0,12.34,1.057,0.0,0.0
2024-06-07 01:00:00,2024,6,7,1,0.0,5.82,0.0,21.1,335.6,101.56,79.88,0.0,0.0,0.0,12.37,1.0568,0.0,0.0
2024-06-07 02:00:00,2024,6,7,2,0.0,5.64,0.0,21.01,336.65,101.53,79.59,0.0,0.0,0.0,12.55,1.056,0.0,0.0
2024-06-07 03:00:00,2024,6,7,3,0.0,5.5,0.0,20.94,340.05,101.52,79.54,0.0,0.0,0.0,12.69,1.0554,0.0,0.0
2024-06-07 04:00:00,2024,6,7,4,0.0,5.56,0.0,20.85,340.23,101.51,80.62,0.0,0.0,0.0,12.51,1.0562,0.0,0.0
2024-06-07 05:00:00,2024,6,7,5,39.15,5.77,41.45,20.92,342.8,101.51,81.12,25.01,0.0,188.13,13.49,1.0518,62.48,0.349
2024-06-07 06:00:00,2024,6,7,6,195.7,6.08,212.75,21.32,348.45,101.53,79.23,61.65,0.0,528.4,18.32,1.0301,253.22,1.384
2024-06-07 07:00:00,2024,6,7,7,382.38,5.92,412.8,21.91,351.8,101.56,76.07,83.41,0.0,692.83,24.98,1.0001,460.2,2.443
2024-06-07 08:00:00,2024,6,7,8,580.05,5.93,605.42,22.82,355.58,101.59,70.67,115.87,0.0,763.58,32.05,0.9683,688.16,3.537
2024-06-07 09:00:00,2024,6,7,9,760.45,5.76,772.33,23.5,354.45,101.61,66.51,134.32,0.0,807.39,38.62,0.9387,885.77,4.413
2024-06-07 10:00:00,2024,6,7,10,884.58,5.76,897.88,23.78,355.23,101.63,65.46,134.54,0.0,858.71,42.78,0.92,1010.11,4.932
2024-06-07 11:00:00,2024,6,7,11,944.9,6.06,972.6,23.89,360.4,101.65,65.14,210.26,0.0,783.62,44.33,0.913,1141.08,5.467
2024-06-07 12:00:00,2024,6,7,12,975.7,6.39,987.8,23.91,354.05,101.63,65.33,131.19,0.0,922.81,44.82,0.9108,1098.1,5.309
2024-06-07 13:00:00,2024,6,7,13,936.5,6.74,948.78,23.87,360.95,101.58,65.78,158.6,0.0,831.27,43.03,0.9189,1084.48,5.289
2024-06-07 14:00:00,2024,6,7,14,848.17,7.02,852.83,23.82,353.3,101.53,65.89,113.21,0.0,872.56,39.8,0.9334,953.8,4.725
2024-06-07 15:00:00,2024,6,7,15,705.92,7.22,709.0,23.74,354.88,101.47,65.84,136.0,0.0,767.79,34.97,0.9551,832.81,4.222
2024-06-07 16:00:00,2024,6,7,16,530.0,7.27,533.67,23.6,354.52,101.41,66.74,117.87,0.0,706.33,29.26,0.9808,639.97,3.332
2024-06-07 17:00:00,2024,6,7,17,319.65,7.27,327.23,23.37,356.58,101.36,68.2,112.33,0.0,508.27,22.45,1.0115,424.46,2.279
2024-06-07 18:00:00,2024,6,7,18,129.4,7.21,134.95,22.99,358.38,101.35,70.41,75.91,0.0,254.61,16.22,1.0395,200.22,1.105
2024-06-07 19:00:00,2024,6,7,19,12.32,7.13,12.62,22.52,359.23,101.35,72.8,15.24,0.0,3.82,12.21,1.0576,26.54,0.149
2024-06-07 20:00:00,2024,6,7,20,0.0,7.12,0.0,22.25,355.08,101.4,74.75,0.0,0.0,0.0,11.57,1.0604,0.0,0.0
2024-06-07 21:00:00,2024,6,7,21,0.0,7.07,0.0,22.08,353.73,101.44,77.08,0.0,0.0,0.0,11.47,1.0609,0.0,0.0
2024-06-07 22:00:00,2024,6,7,22,0.0,7.05,0.0,21.95,353.9,101.45,79.34,0.0,0.0,0.0,11.38,1.0613,0.0,0.0
2024-06-07 23:00:00,2024,6,7,23,0.0,6.89,0.0,21.9,353.17,101.42,80.05,0.0,0.0,0.0,11.56,1.0605,0.0,0.0
2024-06-08 00:00:00,2024,6,8,0,0.0,6.61,0.0,21.84,353.5,101.37,79.81,0.0,0.0,0.0,11.92,1.0588,0.0,0.0
2024-06-08 01:00:00,2024,6,8,1,0.0,6.4,0.0,21.76,354.25,101.3,80.21,0.0,0.0,0.0,12.16,1.0578,0.0,0.0
2024-06-08 02:00:00,2024,6,8,2,0.0,6.32,0.0,21.63,354.98,101.24,81.54,0.0,0.0,0.0,12.15,1.0578,0.0,0.0
2024-06-08 03:00:00,2024,6,8,3,0.0,6.34,0.0,21.52,355.98,101.2,83.06,0.0,0.0,0.0,12.01,1.0585,0.0,0.0
2024-06-08 04:00:00,2024,6,8,4,0.0,6.34,0.0,21.41,357.38,101.17,84.53,0.0,0.0,0.0,11.9,1.059,0.0,0.0
2024-06-08 05:00:00,2024,6,8,5,29.55,6.39,29.5,21.4,361.75,101.17,85.4,29.07,0.0,4.5,12.74,1.0552,56.67,0.317
2024-06-08 06:00:00,2024,6,8,6,157.88,6.45,159.93,21.69,366.62,101.17,84.58,116.6,0.0,134.91,16.95,1.0362,266.67,1.467
2024-06-08 07:00:00,2024,6,8,7,332.8,6.21,339.4,22.19,373.58,101.17,82.7,186.99,0.0,282.28,23.28,1.0078,507.26,2.713
2024-06-08 08:00:00,2024,6,8,8,508.7,6.24,525.08,22.95,378.95,101.17,79.36,232.29,0.0,373.25,29.49,0.9798,725.43,3.773
2024-06-08 09:00:00,2024,6,8,9,678.25,6.39,690.75,23.72,380.58,101.14,75.68,280.65,0.0,447.87,35.33,0.9535,940.1,4.758
2024-06-08 10:00:00,2024,6,8,10,803.97,6.54,817.95,24.39,384.42,101.11,72.0,305.94,0.0,505.77,39.7,0.9338,1089.42,5.4
2024-06-08 11:00:00,2024,6,8,11,880.4,6.41,894.95,25.03,385.65,101.06,67.95,334.64,0.0,543.41,42.93,0.9193,1192.62,5.467
2024-06-08 12:00:00,2024,6,8,12,906.12,6.27,943.5,25.57,394.92,100.99,64.25,369.89,0.0,531.67,44.48,0.9123,1251.23,5.467
2024-06-08 13:00:00,2024,6,8,13,876.4,6.54,878.88,25.89,386.27,100.92,61.71,310.13,0.0,561.96,43.47,0.9169,1165.76,5.467
2024-06-08 14:00:00,2024,6,8,14,793.65,7.15,810.25,26.07,386.85,100.84,60.3,283.86,0.0,560.22,40.15,0.9318,1058.49,5.235
2024-06-08 15:00:00,2024,6,8,15,645.97,7.85,667.55,26.11,389.25,100.77,60.07,252.77,0.0,493.75,34.52,0.9572,881.81,4.48
2024-06-08 16:00:00,2024,6,8,16,430.3,8.41,489.33,26.1,398.7,100.69,60.43,276.07,0.0,244.7,26.93,0.9913,687.88,3.619
2024-06-08 17:00:00,2024,6,8,17,249.73,8.9,295.08,26.02,397.75,100.63,61.2,191.21,0.0,124.21,20.47,1.0204,428.13,2.319
2024-06-08 18:00:00,2024,6,8,18,96.9,9.32,116.43,25.91,394.92,100.58,61.24,86.72,0.0,29.4,14.96,1.0452,177.81,0.986
2024-06-08 19:00:00,2024,6,8,19,8.93,9.48,11.4,25.86,405.98,100.59,60.42,10.94,0.0,0.0,11.92,1.0589,19.14,0.108
2024-06-08 20:00:00,2024,6,8,20,0.0,9.5,0.0,25.55,405.8,100.63,60.79,0.0,0.0,0.0,11.3,1.0616,0.0,0.0
2024-06-08 21:00:00,2024,6,8,21,0.0,9.42,0.0,24.92,398.33,100.68,63.14,0.0,0.0,0.0,10.79,1.0639,0.0,0.0
2024-06-08 22:00:00,2024,6,8,22,0.0,9.41,0.0,24.38,381.17,100.66,66.09,0.0,0.0,0.0,10.26,1.0663,0.0,0.0
2024-06-08 23:00:00,2024,6,8,23,0.0,9.17,0.0,24.3,381.25,100.6,68.25,0.0,0.0,0.0,10.55,1.065,0.0,0.0
2024-06-09 00:00:00,2024,6,9,0,0.0,7.78,0.0,24.49,393.48,100.54,69.26,0.0,0.0,0.0,12.82,1.0548,0.0,0.0
2024-06-09 01:00:00,2024,6,9,1,0.0,5.88,0.0,24.67,399.77,100.52,70.29,0.0,0.0,0.0,15.85,1.0412,0.0,0.0
2024-06-09 02:00:00,2024,6,9,2,0.0,4.76,0.0,24.64,407.42,100.54,71.5,0.0,0.0,0.0,17.5,1.0338,0.0,0.0
2024-06-09 03:00:00,2024,6,9,3,0.0,4.76,0.0,23.9,409.6,100.56,76.85,0.0,0.0,0.0,16.76,1.0371,0.0,0.0
2024-06-09 04:00:00,2024,6,9,4,0.0,5.68,0.0,22.98,405.5,100.58,84.53,0.0,0.0,0.0,14.46,1.0474,0.0,0.0
2024-06-09 05:00:00,2024,6,9,5,16.08,6.17,24.92,22.32,401.02,100.6,90.78,15.94,0.0,0.0,13.57,1.0514,30.95,0.173
2024-06-09 06:00:00,2024,6,9,6,87.8,6.45,134.95,22.28,397.12,100.63,90.97,76.85,0.0,0.0,15.35,1.0434,159.5,0.883
2024-06-09 07:00:00,2024,6,9,7,174.38,6.55,307.27,22.43,398.6,100.65,88.58,148.33,0.0,2.16,18.05,1.0313,312.77,1.712
2024-06-09 08:00:00,2024,6,9,8,264.2,6.48,493.62,22.64,396.25,100.67,85.91,225.8,0.0,8.41,21.18,1.0172,474.87,2.564
2024-06-09 09:00:00,2024,6,9,9,321.88,6.4,663.72,22.92,404.17,100.68,82.14,265.43,0.0,0.24,23.38,1.0073,569.53,3.045
2024-06-09 10:00:00,2024,6,9,10,441.1,5.81,796.3,23.16,407.12,100.71,78.96,355.11,0.0,26.8,28.23,0.9855,772.42,4.04
2024-06-09 11:00:00,2024,6,9,11,683.15,5.2,877.88,23.35,394.67,100.74,77.14,479.21,0.0,175.76,36.9,0.9465,1130.26,5.467
2024-06-09 12:00:00,2024,6,9,12,775.7,4.5,911.7,23.46,392.88,100.73,75.63,465.52,0.0,321.95,40.95,0.9282,1210.04,5.467
2024-06-09 13:00:00,2024,6,9,13,792.9,3.81,865.15,23.48,391.52,100.67,73.68,386.0,0.0,400.95,42.54,0.9211,1153.04,5.467
2024-06-09 14:00:00,2024,6,9,14,701.38,3.77,760.22,23.39,386.65,100.64,73.06,348.88,0.02,357.06,39.65,0.9341,1026.89,5.091
2024-06-09 15:00:00,2024,6,9,15,550.0,3.54,610.0,23.22,381.45,100.61,73.35,296.36,0.0,276.06,35.1,0.9546,826.51,4.187
2024-06-09 16:00:00,2024,6,9,16,406.7,3.71,431.83,23.02,383.55,100.59,74.73,255.42,0.0,200.95,30.16,0.9768,645.01,3.344
2024-06-09 17:00:00,2024,6,9,17,237.48,4.07,251.18,22.77,380.27,100.62,76.7,190.29,0.0,102.04,24.09,1.0041,415.02,2.212
2024-06-09 18:00:00,2024,6,9,18,93.3,4.43,97.88,22.45,377.52,100.65,79.17,85.02,0.0,20.29,18.72,1.0283,172.62,0.942
2024-06-09 19:00:00,2024,6,9,19,10.85,4.84,10.5,22.01,373.58,100.7,83.46,13.77,0.0,0.0,15.09,1.0446,23.7,0.131
2024-06-09 20:00:00,2024,6,9,20,0.0,5.31,0.0,21.76,367.88,100.75,86.74,0.0,0.0,0.0,13.8,1.0504,0.0,0.0
2024-06-09 21:00:00,2024,6,9,21,0.0,5.42,0.0,21.66,365.9,100.81,88.43,0.0,0.0,0.0,13.53,1.0516,0.0,0.0
2024-06-09 22:00:00,2024,6,9,22,0.0,5.42,0.0,21.63,365.45,100.85,89.06,0.0,0.0,0.0,13.5,1.0518,0.0,0.0
2024-06-09 23:00:00,2024,6,9,23,0.0,5.36,0.0,21.65,361.88,100.86,88.72,0.0,0.0,0.0,13.61,1.0513,0.0,0.0
2024-06-10 00:00:00,2024,6,10,0,0.0,5.13,0.0,21.65,362.2,100.84,88.08,0.0,0.0,0.0,13.95,1.0497,0.0,0.0
2024-06-10 01:00:00,2024,6,10,1,0.0,5.03,0.0,21.64,358.92,100.83,88.0,0.0,0.0,0.0,14.1,1.0491,0.0,0.0
2024-06-10 02:00:00,2024,6,10,2,0.0,5.16,0.0,21.62,361.58,100.83,88.67,0.0,0.0,0.0,13.88,1.05,0.0,0.0
2024-06-10 03:00:00,2024,6,10,3,0.0,5.25,0.0,21.56,358.4,100.83,89.3,0.0,0.0,0.0,13.68,1.0509,0.0,0.0
2024-06-10 04:00:00,2024,6,10,4,0.0,5.23,0.0,21.45,354.75,100.84,89.91,0.0,0.0,0.0,13.6,1.0513,0.0,0.0
2024-06-10 05:00:00,2024,6,10,5,31.35,5.07,31.85,21.47,354.38,100.87,89.52,28.21,0.0,34.17,14.84,1.0457,57.67,0.32
2024-06-10 06:00:00,2024,6,10,6,175.7,4.98,180.2,21.84,354.6,100.9,86.44,89.39,0.0,295.9,19.86,1.0231,259.1,1.407
2024-06-10 07:00:00,2024,6,10,7,366.98,4.88,377.95,22.18,355.4,100.93,82.55,135.65,0.0,506.07,26.33,0.994,493.54,2.604
2024-06-10 08:00:00,2024,6,10,8,567.9,4.71,574.9,22.51,357.7,100.95,79.4,161.01,0.0,640.31,33.19,0.9631,718.12,3.671
2024-06-10 09:00:00,2024,6,10,9,717.75,4.53,743.0,22.75,362.77,100.97,77.98,200.95,0.0,673.51,38.38,0.9398,905.24,4.515
2024-06-10 10:00:00,2024,6,10,10,852.62,4.42,869.8,22.95,363.62,100.98,77.11,211.3,0.0,726.34,42.96,0.9192,1049.77,5.121
2024-06-10 11:00:00,2024,6,10,11,938.33,4.35,946.17,23.11,361.62,100.98,76.76,203.01,0.0,756.6,45.91,0.9059,1127.74,5.422
2024-06-10 12:00:00,2024,6,10,12,927.65,4.32,942.08,23.21,368.08,100.97,76.46,284.89,0.0,649.89,45.72,0.9068,1193.46,5.467
2024-06-10 13:00:00,2024,6,10,13,843.7,4.26,908.25,23.23,378.4,100.95,76.35,328.62,0.0,603.83,43.21,0.9181,1150.31,5.467
2024-06-10 14:00:00,2024,6,10,14,746.12,4.06,814.42,23.15,373.75,100.93,76.71,363.24,0.0,712.06,40.38,0.9308,1085.03,5.36
2024-06-10 15:00:00,2024,6,10,15,613.28,3.86,673.15,22.98,372.33,100.9,77.59,305.08,0.0,463.38,36.35,0.9489,897.92,4.522
2024-06-10 16:00:00,2024,6,10,16,461.75,3.87,495.55,22.76,376.75,100.86,79.06,253.21,0.0,389.33,31.38,0.9713,698.0,3.598
2024-06-10 17:00:00,2024,6,10,17,281.52,3.99,300.92,22.48,373.1,100.81,81.02,173.84,0.0,254.25,25.29,0.9987,443.71,2.352
2024-06-10 18:00:00,2024,6,10,18,112.43,4.47,119.95,22.24,371.58,100.82,82.99,94.14,0.0,81.14,19.05,1.0268,200.26,1.091
2024-06-10 19:00:00,2024,6,10,19,11.95,4.52,11.88,21.98,370.15,100.82,85.52,15.26,0.0,0.49,15.57,1.0424,26.19,0.145
2024-06-10 20:00:00,2024,6,10,20,0.0,3.42,0.0,21.9,365.6,100.87,86.59,0.0,0.0,0.0,16.77,1.037,0.0,0.0
2024-06-10 21:00:00,2024,6,10,21,0.0,2.15,0.0,21.99,368.95,100.92,85.26,0.0,0.0,0.0,18.76,1.0281,0.0,0.0
2024-06-10 22:00:00,2024,6,10,22,0.0,1.54,0.0,22.12,366.5,100.9,83.25,0.0,0.0,0.0,19.81,1.0234,0.0,0.0
2024-06-10 23:00:00,2024,6,10,23,0.0,1.58,0.0,22.23,367.12,100.88,82.2,0.0,0.0,0.0,19.86,1.0231,0.0,0.0
2024-06-11 00:00:00,2024,6,11,0,0.0,1.45,0.0,22.15,368.5,100.85,82.64,0.0,0.0,0.0,19.97,1.0226,0.0,0.0
2024-06-11 01:00:00,2024,6,11,1,0.0,1.01,0.0,21.96,363.12,100.83,84.01,0.0,0.0,0.0,20.44,1.0205,0.0,0.0
2024-06-11 02:00:00,2024,6,11,2,0.0,1.65,0.0,21.8,371.7,100.82,86.65,0.0,0.0,0.0,19.33,1.0255,0.0,0.0
2024-06-11 03:00:00,2024,6,11,3,0.0,3.63,0.0,21.7,371.17,100.86,90.04,0.0,0.0,0.0,16.26,1.0394,0.0,0.0
2024-06-11 04:00:00,2024,6,11,4,0.0,4.86,0.0,21.57,373.1,100.87,90.83,0.0,0.0,0.0,14.28,1.0482,0.0,0.0
2024-06-11 05:00:00,2024,6,11,5,26.05,5.15,29.1,21.64,373.27,100.86,89.39,27.66,0.0,2.87,14.73,1.0462,51.86,0.288
2024-06-11 06:00:00,2024,6,11,6,143.32,5.07,163.55,22.01,372.55,100.85,87.26,123.0,0.0,83.81,18.88,1.0275,258.08,1.407
2024-06-11 07:00:00,2024,6,11,7,300.6,4.84,348.3,22.32,377.85,100.89,85.48,193.75,0.0,212.39,24.45,1.0025,481.37,2.561
2024-06-11 08:00:00,2024,6,11,8,479.23,4.71,537.62,22.67,381.15,100.92,84.57,205.59,0.0,400.57,30.58,0.9749,671.05,3.472
2024-06-11 09:00:00,2024,6,11,9,621.9,4.83,704.5,23.05,389.7,100.93,83.96,330.33,0.0,330.65,35.24,0.9539,930.1,4.709
2024-06-11 10:00:00,2024,6,11,10,768.3,5.01,832.03,23.31,394.12,100.93,83.54,375.83,0.0,425.64,39.8,0.9334,1118.95,5.467
2024-06-11 11:00:00,2024,6,11,11,896.33,5.22,909.25,23.45,380.6,100.92,83.17,269.07,0.0,745.43,43.63,0.9162,1147.38,5.467
2024-06-11 12:00:00,2024,6,11,12,940.62,5.5,944.45,23.54,369.5,100.9,82.47,182.02,0.01,776.55,44.68,0.9114,1110.45,5.372
2024-06-11 13:00:00,2024,6,11,13,909.03,5.73,925.88,23.56,381.88,100.85,82.39,214.02,0.02,761.17,43.37,0.9173,1108.71,5.398
2024-06-11 14:00:00,2024,6,11,14,779.38,6.4,828.55,23.47,383.05,100.78,83.17,240.75,0.02,621.22,38.23,0.9405,1004.0,5.012
2024-06-11 15:00:00,2024,6,11,15,652.25,7.28,681.28,23.36,382.4,100.71,84.16,235.67,0.04,541.44,32.82,0.9648,872.13,4.466
2024-06-11 16:00:00,2024,6,11,16,481.75,7.89,497.45,23.23,383.17,100.65,85.22,211.01,0.0,472.69,26.45,0.9935,678.63,3.578
2024-06-11 17:00:00,2024,6,11,17,284.75,7.91,300.17,22.97,379.02,100.64,87.52,170.99,0.0,277.91,20.0,1.0225,444.29,2.411
2024-06-11 18:00:00,2024,6,11,18,116.9,7.48,120.88,22.54,376.4,100.69,90.69,88.52,0.01,117.99,14.97,1.0451,199.49,1.107
2024-06-11 19:00:00,2024,6,11,19,12.62,6.78,12.52,22.22,374.35,100.77,92.85,15.63,0.02,0.81,12.44,1.0565,27.2,0.153
2024-06-11 20:00:00,2024,6,11,20,0.0,6.39,0.0,22.19,371.73,100.91,91.89,0.0,0.05,0.0,12.61,1.0558,0.0,0.0
2024-06-11 21:00:00,2024,6,11,21,0.0,6.52,0.0,22.21,371.23,101.01,89.62,0.0,0.04,0.0,12.43,1.0566,0.0,0.0
2024-06-11 22:00:00,2024,6,11,22,0.0,6.83,0.0,22.15,375.33,101.07,87.79,0.0,0.01,0.0,11.9,1.0589,0.0,0.0
2024-06-11 23:00:00,2024,6,11,23,0.0,6.96,0.0,22.08,372.4,101.11,86.69,0.0,0.0,0.0,11.64,1.0601,0.0,0.0
2024-06-12 00:00:00,2024,6,12,0,0.0,6.94,0.0,22.01,371.33,101.1,85.36,0.0,0.0,0.0,11.6,1.0603,0.0,0.0
2024-06-12 01:00:00,2024,6,12,1,0.0,6.71,0.0,21.86,369.67,101.09,84.98,0.0,0.0,0.0,11.8,1.0594,0.0,0.0
2024-06-12 02:00:00,2024,6,12,2,0.0,6.23,0.0,21.69,367.27,101.08,84.26,0.0,0.0,0.0,12.34,1.0569,0.0,0.0
2024-06-12 03:00:00,2024,6,12,3,0.0,5.81,0.0,21.57,367.92,101.09,82.91,0.0,0.0,0.0,12.86,1.0547,0.0,0.0
2024-06-12 04:00:00,2024,6,12,4,0.0,5.63,0.0,21.46,366.73,101.13,82.06,0.0,0.0,0.0,13.02,1.0539,0.0,0.0
2024-06-12 05:00:00,2024,6,12,5,27.77,5.77,30.4,21.49,372.65,101.15,81.05,29.36,0.0,5.25,13.7,1.0508,55.16,0.308
2024-06-12 06:00:00,2024,6,12,6,143.15,6.18,168.05,21.74,375.95,101.18,79.1,118.04,0.0,91.38,16.94,1.0363,253.28,1.393
2024-06-12 07:00:00,2024,6,12,7,311.98,6.35,351.6,21.93,375.92,101.19,77.29,213.74,0.0,198.07,22.15,1.0128,511.4,2.749
2024-06-12 08:00:00,2024,6,12,8,487.33,6.22,537.8,22.1,377.6,101.22,76.15,245.2,0.0,344.75,28.0,0.9865,716.1,3.75
2024-06-12 09:00:00,2024,6,12,9,660.85,5.88,702.1,22.27,378.42,101.25,74.85,296.19,0.0,429.09,34.1,0.959,937.2,4.771
2024-06-12 10:00:00,2024,6,12,10,786.03,5.45,828.35,22.45,379.4,101.28,73.41,331.12,0.0,486.24,38.84,0.9377,1094.97,5.45
